language,id,text,file,node,lineNumber,lock,comment
en,line:07d5572,"Gumpy : De toute façon on a plus nos skates...ce vieux schnok de <color=""purple"">Napoléon</color> nous les a pris.",Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,873,95bdba1c,
en,line:05f2a76,Gumpy : J'ai envie d'le frapper ce boug. Il se prend pour qui ????,Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,874,12c2f6ce,
en,line:0074a3f,"Bulle : C'est qui <color=""purple"">Napoléon</color> ?",Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,876,189f6985,
en,line:0881128,Gumpy : C'est un co...,Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,877,6562b4f1,
en,line:0e8baff,Astère : Quillage !!!,Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,878,4d951a27,
en,line:0c57c0e,"Ablette : Oh calme toi <color=""purple"">Gumpy</color>, on est en mode OKLM là.",Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,879,5aa5abe6,
en,line:0749ecf,"Gumpy : <color=""purple"">Dumbo</color> aussi est vener...",Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,880,87ba11cd,
en,line:040f406,"Ablette : <color=""purple"">Dumbo</color> ça vaut pour toi aussi.",Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,881,15b8e3b1,
en,line:01a1a22,Dumbo : [nomarkup] fn]c [/nomarkup],Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,883,7c313aca,
en,line:0187de8,"Ablette : Bref, <color=""purple"">Napoléon</color> c'est un vieux pirate qui squatte <color=#48BC0D>l'épave</color>.",Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,885,a7d8dceb,
en,line:06f8aa5,Ablette : Il a pas autre chose à faire de sa vie genre pirater ??,Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,886,2decedd3,
en,line:04a2f4b,Ablette : Bon mon p'tit pote on doit aller chiller un peu là. Ces deux-là vont péter un plomb bientôt.,Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,887,1ad21a6e,
en,line:03b2a86,Ablette : Mais hésite pas à venir nous parler si t'as envie de faire du skate-bulle.,Assets/Babbles/YarnSpinner/Français/YarnPackJeunes.yarn,Jeunes_Intro_EPAVE_Cut,888,ec9a91dc,
en,line:06bcc72,"Napoleon :  Yarr another sailor, set sail landlubber! Ye shall not pass!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,16,7015a761,
en,line:052228a,Bulle : Who are you?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,18,d6c34714,
en,line:021ff15,Bulle : Who the hell are you?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,19,c9b940e2,
en,line:03dbecd,Napoleon : Glad ye asked! Today's lass are no longer interested in thar ancestors!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,21,1fab75a7,
en,line:00006b8,Bulle : You octopus face!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,23,92939fc4,
en,line:030e981,"Bulle : Your octopus face is really scary, but I'll go through anyway!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,24,5a117463,
en,line:0c04d7d,Napoleon : Yo oh oh. Ye'll dance with Jack Ketch.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,26,e39967ec,
en,line:23521b2,Bulle : You're beautiful!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,28,a005d3d6,
en,line:08afece,"Bulle : Wow, this is the first time I see a real octopus! It's so beautiful! ",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,29,f89081ec,
en,line:01b2cd2,"Napoleon : Don't mess wit' me...Me know son of a biscuit eater like ye, ye compliment me 'n then ye break me pots!!!!!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,32,0c49f5fd,
en,line:055c1d5,"Napoleon : Me Napoleon, the most powerful pirate in the <color=\#48BC0D>forest</color>! ",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,37,2ee230a1,
en,line:0ad4d9b,"Napoleon : Now get out o' here, me don't 'ave time t' speak wit' landlubber like ye!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,41,4726d1cb,
en,line:0388112,Bulle : But I want my friends' skate-bulle back!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,44,4edef46c,
en,line:090d242,"Napoleon : Gadzooks! Ye know these bilge-sucking rascals! Go, go far away from here, scoundrel! ",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,47,ec2249ec,
en,line:0ea357a,Napoleon : Only a real pirate can read the map to find 'em arrrghhh.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,48,ca36b953,
en,line:00c9d5d,Bulle : I'm a real pirate! Give me the map!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,51,403b8fb0,
en,line:017e038,"Napoleon : Aye, aye, ye'll ne'er understand this map anyway.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Intro_EPAVE,53,4fc3c717,
en,line:0e841a0,"Napoleon : It's almost time to gobble something, if it could get me some peace and quiet I would well eat one of these youngsters...",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Salute,72,de3d3b5f,
en,line:044fe83,Napoleon : Your face reminds me of something... You remind me of my Liline...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Salute,74,0e1117f9,
en,line:0c95b43,"Napoleon : Grrrrrrr, another pain to pain me down.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Salute,77,227f9b57,
en,line:0852bb8,"Napoleon : Leave me alone, I have to go to my pottery class.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Aurevoir,85,5c88dd8c,
en,line:013e039,"Napoleon : Time to set sail, landlubber!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Aurevoir,87,43cc7cd6,
en,line:0b90a5a,"Napoleon : My favorite TV show is about to start, sally forth! And faster than that!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Aurevoir,89,947cd6a8,
en,line:05d4573,"Napoleon : Yarrrrr this hus looks comfortable, reminds me of the hut I used to sleep in before finding my tub.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Wake,97,fd237cbe,
en,line:0e1b818,"Astère : Bulle, we should pack up before getting our <color=#FFC300>tent</color> stolen.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Wake,98,22776aca,
en,line:0f0b42f,Napoleon : <size=400%>ACTION STATIONS! NO QUARTER FOR THE YOUNGLINGS!</size>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Wake,100,0cf6401f,
en,line:0ccba78,Napoleon : <size=100%>IT'S NOT YOUR TERRITORY HERE!</size>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Wake,101,3355a2f9,
en,line:0beec3a,Bulle : I got it! I got it! I'm leaving!!!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Wake,102,00e96bc1,
en,line:0f286fe,"Napoleon : Darrrr, kid, you look like a sailor who just got his boat sacked.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Seum,110,b457f27e,
en,line:04c5c35,"Napoleon : When I'm like that, a good grub and I'm back to boarding again.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Seum,111,9cc2382a,
en,line:0cd650d,Napoleon : Thundering typhoons!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_PasParleJeunes,119,174b2ad2,
en,line:0fdb9d6,"Napoleon : Another youngster, go join your dirty friends before I eat you alive, miscreant!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_PasParleJeunes,120,58ba1489,
en,line:03ccc47,"Napoleon : Yarrrr, you found those damn skates. But don't rejoice, it doesn't make you a pirate.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Quete_Good,128,73d6d5f9,
en,line:0f14a08,"Napoleon : Now get out of my sight, sailor!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Quete_Good,130,b7de9907,
en,line:01b3bc1,"Napoleon : Sprog, now that ye've got the map, ye're on yer own. Ye don't stand a chance, you bilge rat.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Quete_Bad,137,988a4179,
en,line:001a261,"Napoleon : Yarrrr, how'd you found those damn skates?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Quete_Before,147,5deaeb7b,
en,line:0e4d19a,"Bulle : I was just taking a stroll, and that's it!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Quete_Before,148,4b3f4465,
en,line:0324b12,"Napoleon : Oooooor, who do you think your are? Get out of my sight, freshwater fish!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Napoleon_Quete_Before,149,d5d9972d,
en,line:0d6ba9d,"Urfe : Little fishhhhhh, want sooooome candy?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,162,5270a7c2,
en,line:0d9d063,Bulle : Uh...who are you?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,166,2ee752f1,
en,line:02ea346,"Urfe : Me? I'm Urfe, the overwater diver from the <color=\#48BC0D>uuunderwateeeer forest</color>.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,169,65193c59,
en,line:07a3cd2,Bulle : What's an overwater diver?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,173,ee64de87,
en,line:0f39b29,Urfe : Loooook abooooove yooooou little fish.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,176,217b8044,
en,line:015504d,"Urfe : Beyoooond wateeeerr, there's earth!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,177,1a5b4fbd,
en,line:0443c76,"Urfe : And on earth, there are what we call: humans!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,179,3e3ec9c5,
en,line:0784c00,"Bulle : Wooaaaaaah, I want to go there so bad.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,183,b26c83ee,
en,line:07962c7,"Urfe : You're still toooo small, smaaaall fish, to go there. But you can heeeelp me if you waaaant.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,186,5da0f131,
en,line:096b5b6,Urfe : I need 10 000 <color=\#FFC300>batteries</color> and 10 000 <color=\#FFC300>cans</color> for a delivery!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,188,c35fa0cc,
en,line:05a1e24,Urfe : Chillax! I already have 9 999 <color=\#FFC300>batteries</color> and 9 999 <color=\#FFC300>cans</color>.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,190,61fe236c,
en,line:0c0ebfb,Urfe : You just need to bring me 1 of each doudouuuu.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,191,a975f481,
en,line:0104551,Urfe : If you bring these back to me I can give you something.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Intro_FORET,193,0aaffaa3,
en,line:02212df,Urfe : Ooooooooh thank you a lot little fish.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Canette,206,cefee87d,
en,line:0a6712d,Urfe : Did you know a can is a small glaaaaass or metaaaaal containeeeeeer that holds a driiiiink that you can take aaaaaway or driiiiiink?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Canette,208,9e8ae447,
en,line:0f0fc07,Urfe : Ooooooooh thank you little fiiiiiish.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Pile,219,cefee87d,
en,line:026eb81,Urfe : Did you know a baaaaaaattery is an electrochemicaaaaaaaaal device that produuuuuces electriiiiicity by converting cheeeeemical energy intooooo electrical energyu through an oxyyyydation-reduction reaction?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Pile,221,e1010237,
en,line:0a602a5,Astère : <i>I didn't get it.</i>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Pile,223,47faa18c,
en,line:029f8f4,Bulle : Me neither,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Pile,224,ca0175b0,
en,line:0d20735,Urfe : Thank you for this oooooobject but it's neither a <color=#FFC300>battery</color> nor a <color=#FFC300>can</color> doudouuuuuuu.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive,232,67173bc1,
en,line:06c656b,"Urfe : You're on the right path doudou, but this object is a transformed product!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Grenade,241,9d9878b7,
en,line:0fb8901,"Urfe : I want some pure stuff, get it?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Grenade,242,0e82e196,
en,line:0b0a5e3,Urfe : Did you know that humans are afraid of jellyfishes?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Meduse,251,b319b801,
en,line:0f6d12e,"Urfe : If I give this to them, they'll ban me from their group...",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Meduse,252,53cd34e0,
en,line:0605e7b,"Urfe : Doudou, I only need a <color=#FFC300>can</color> now!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,263,688547ff,
en,line:0f8cf05,Give,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,264,a343c892,
en,line:0cd4c13,Leave,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,267,4974161d,
en,line:0afd095,Urfe : I only need you to bring me a <color=#FFC300>battery</color> now doudou!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,272,6843c412,
en,line:0f55109,Give,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,273,a343c892,
en,line:0d68d74,Leave,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,276,4974161d,
en,line:31e2c1d,"Urfe : Little fiiiiiiiish, do you have my <color=#FFC300>battery</color> and my <color=#FFC300>can</color>?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,283,bcd77170,
en,line:080e409,Give,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,285,a343c892,
en,line:0a77e38,Leave,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Option,288,4974161d,
en,line:0b2c217,Urfe : Hey doudou.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Salute,309,ce2dc143,
en,line:0ebdfd0,Urfe : Hey doudou.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Salute2,325,ce2dc143,
en,line:0f4dd16,Urfe : OooooOOooo hey doudou. Do you need some infoooooormatiooooon?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,332,9c8ca146,
en,line:04046fc,Bulle : Yes.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,334,c7c15bf4,
en,line:04d0a9d,Urfe : Giiiiive me an object theeeeen.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,336,e4383e29,
en,line:0334c3f,Bulle : Other,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,338,acaea722,
en,line:071fd46,Bulle : <color=#FFC300>Battery</color>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,339,5e46a368,
en,line:0cdc67e,Urfe : 4 great destinies! Which do you desire?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,341,8e221ca4,
en,line:03ea298,Light,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,342,77809629,
en,line:04dc7c4,Bulle : Light (flower lightbulb),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,344,edac7a6c,
en,line:05807fe,"Urfe : With flowers, no reason to cower, let the light guiding your heart empower you.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,346,2d7518ca,
en,line:0708153,Vision,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,347,c587c260,
en,line:047370a,Bulle : Vision (octopus vision),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,349,b46dc2bb,
en,line:0759681,"Urfe : Don't confuse octopus and platypus, one shows you the path, the other the bath.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,351,bbde8e22,
en,line:0137adc,Party,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,352,20b9d0ba,
en,line:032ccfa,Bulle : Party (disco jellyfish),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,354,c029b030,
en,line:0e93cf1,"Urfe : Here's a trick to catch jellyfishes, they also conduce swag, they abuse it.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,356,e2805a10,
en,line:06e04ce,Blur,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,357,9c51b7ea,
en,line:0516359,Bulle : Blur (jammer),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,359,fadc91e8,
en,line:0b40af6,"Urfe : To jam tracks, put a can somewhere out of track.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,361,e42ff55c,
en,line:040ef41,Bulle : <color=#FFC300>Can</color>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,362,c1211c6d,
en,line:09b9439,Urfe : 4 great destinies! Which do you desire?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,364,ed180f32,
en,line:03fa792,Bounce,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,365,21107048,
en,line:0c68fbd,Bulle : Bounce (pillow jellyfish),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,367,99e20579,
en,line:08799f4,Urfe : I accuse jellyfishes of making excuses not to bounce for their own amusement.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,369,dfb7d74b,
en,line:02fc834,Style,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,370,7e744141,
en,line:0bc7526,Bulle : Style (cap),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,372,0bff1dbd,
en,line:09cd95b,Urfe : Algae to brave the waves?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,374,7b540014,
en,line:04c15d0,Explosion,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,375,ca6482a4,
en,line:05b602d,Bulle : Explosion (grenade),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,377,159baaf3,
en,line:0a6798b,"Urfe : Flowers are orange, cans are blue, all of that to say, don't set it on fire.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,379,b5355ee2,
en,line:057b731,Blur,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,380,9c51b7ea,
en,line:012d352,Bulle : Blur (jammer),Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,382,fadc91e8,
en,line:01f42d3,Urfe : You're right on time to play heads or tails! I found this coin in the pile of trash just opposite!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,384,e3b1f155,
en,line:09a57b7,Bulle : No.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,385,668ce7a4,
en,line:023f886,Urfe : See you soon doooudoooou.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Vision,387,d587bf4a,
en,line:0e4f34c,Urfe : OOOoooOoo little fish. I need 10 000 <color=#FFC300>batteries</color> et 10 000 <color=#FFC300>cans</color> for a delivery!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION,394,0b3da1e2,
en,line:0ee5c49,Urfe : Chillax! I already have 9 999 <color=\#FFC300>batteries</color> and 9 999 <color=\#FFC300>cans</color>. You just need to bring me 1 of each doudouuuu.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION,395,4a618e2e,
en,line:02d3234,Urfe : If you bring these back to me I can give you something.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION,396,1f0881e7,
en,line:0c04eea,"Urfe : Doudouuu, at the risk of being cornea, if you have eyesight problems I advise you to go to the ophtalmologist.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Dislike,404,e7868c04,
en,line:0a35306,Urfe : I have a brother who loves <color=#FFC300>algae</color> but he got lost in an algae forest.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Algue,412,74df5dd6,
en,line:07675f7,Urfe : No one ever found him but at least he's in his element...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Receive_Algue,413,61cd8ce5,
en,line:039a968,"Urfe :  Perfeeeect doudouuuuu, let me count these.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_Good,424,29f79047,
en,line:02b9b03,"Urfe : <size=50%>1, 2, 3, 4, 5,...</size=50%>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_Good,427,3218a157,
en,line:03eadb7,"Urfe : Ohhhh wait little fish, I had to give you something.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_Good,430,3a9a038a,
en,line:0e99cd1,"Urfe : Hummmm, what do I have in my backpaaaack?",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_Good,431,5c252c8d,
en,line:079b4f1,Urfe : Algae... leaves... filters...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_Good,432,c63f21b2,
en,line:09aaed0,"Urfe : OOOOH! Here is something you could like, a <color=#FFC300>fruity perfume</color> recipe!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_Good,435,8.74E+21,
en,line:00e9802,Urfe : See you doudouuuu.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_Good,437,128af269,
en,line:073a433,"Urfe : <size=50%>6, 7, 8, 9, 10,...</size=50%>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION_After1,450,642cdb87,
en,line:007bf15,"Urfe : <size=50%>11, 12, 13, 14, 15,...</size=50%>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION_After2,461,e4edcd16,
en,line:0b8e6b3,"Urfe : <size=50%>16, 17, 18, 19, 20,...</size=50%>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION_After3,472,46ebf8d5,
en,line:0549f4c,"Urfe : Daaarn, I lost coooount...I'm going to have to start agaaaaain...",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION_After4,484,9dcabd57,
en,line:075edfe,"Urfe : <size=50%>1, 2, 3,...</size=50%>",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Quete_POLLUTION_After4,487,2eeba2ce,
en,line:09117f3,"Urfe : I have some <color=#FFC300>algae</color> buyers who are waiting for me, I have to leave you doudouuuuu.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Aurevoir,496,b5df159a,
en,line:0e54fd0,Urfe : Humans are waiting for me up theeeeere. See you soooon.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Aurevoir,498,d650dcb4,
en,line:0731a84,Urfe : Burb? Is it you in this tent?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Wake,507,e4aee537,
en,line:02e4d59,Astère : <i>This dude is crazy!!! Why is he throwing algae on us???</i>,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Wake,509,b1e2891d,
en,line:0b8ad08,"Urfe : Doooudooou, you're all soft. You neeeed to go get some fresh aaaaair, to be as fresh as theeeeee seaaaaa.",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Urfe_Seum,517,e46a4b6e,
en,line:0814222,"Sloop : Ohhh, hi boooops!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,538,44dd2ee5,
en,line:0c54ecc,Bulle : My name's not Boooops...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,540,18c93e50,
en,line:0ab6a8e,"Sloop : Of course not, I know that very well glooooops. I'm Sloop!",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,542,20dbe0ca,
en,line:00eb758,Bulle : Uh... I'm Bulle.,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,545,7e435163,
en,line:0ca73c0,Sloop : Glad to meet you Bulle woooop!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,547,8d7ce833,
en,line:0c9252c,Sloop : I just happened to need some help glooop!,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,549,3ecc7005,
en,line:0802ff0,Bulle : What do you need?,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,551,f0d54231,
en,line:0d9d6cf,"Sloop : I'd like to make my own homemade organic farming grenades, but I lost the recipe soooop...",Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,553,daf04d31,
en,line:0ae0db2,Sloop : It was in a pollution zone and I was raging too much to go noooop...,Assets/Babbles/YarnSpinner/Français/YarnPackForet.yarn,Sloop_Intro_EPAVE,554,d7f70952,
